x-axis,1,2
second,Volt,Volt
+11.77200E-03,-22.61307E-03,-6.53266E-03
+11.77300E-03,-40.20100E-03,+8.04020E-03
+11.77400E-03,-20.10050E-03,+14.57286E-03
+11.77500E-03,-46.48241E-03,+0.0E+00
+11.77600E-03,-22.61307E-03,+6.53266E-03
+11.77700E-03,-32.66332E-03,+5.02513E-03
+11.77800E-03,-40.20100E-03,+8.04020E-03
+11.77900E-03,-46.48241E-03,+5.02513E-03
+11.78000E-03,-56.53266E-03,-6.53266E-03
+11.78100E-03,-46.48241E-03,-2.51256E-03
+11.78200E-03,-22.61307E-03,-1.00503E-03
+11.78300E-03,-32.66332E-03,-16.08040E-03
+11.78400E-03,-2.51256E-03,-24.12060E-03
+11.78500E-03,-26.38191E-03,-24.12060E-03
+11.78600E-03,+0.0E+00,-17.08543E-03
+11.78700E-03,-20.10050E-03,-18.59296E-03
+11.78800E-03,-22.61307E-03,-14.57286E-03
+11.78900E-03,-26.38191E-03,-2.51256E-03
+11.79000E-03,-36.43216E-03,-16.08040E-03
+11.79100E-03,+0.0E+00,-32.16080E-03
+11.79200E-03,-20.10050E-03,-17.08543E-03
+11.79300E-03,-20.10050E-03,-32.16080E-03
+11.79400E-03,-20.10050E-03,-40.20100E-03
+11.79500E-03,-12.56281E-03,-34.67337E-03
+11.79600E-03,+0.0E+00,-32.16080E-03
+11.79700E-03,-12.56281E-03,-24.12060E-03
+11.79800E-03,+0.0E+00,-24.12060E-03
+11.79900E-03,+0.0E+00,-32.16080E-03
+11.80000E-03,+0.0E+00,-25.12563E-03
+11.80100E-03,+20.10050E-03,-24.12060E-03
+11.80200E-03,+20.10050E-03,-32.16080E-03
+11.80300E-03,+0.0E+00,-37.18593E-03
+11.80400E-03,-2.51256E-03,-56.28141E-03
+11.80500E-03,+0.0E+00,-48.24121E-03
+11.80600E-03,-16.33166E-03,-48.24121E-03
+11.80700E-03,-6.28141E-03,-42.71357E-03
+11.80800E-03,-2.51256E-03,-40.20100E-03
+11.80900E-03,-12.56281E-03,-48.24121E-03
+11.81000E-03,+0.0E+00,-48.24121E-03
+11.81100E-03,+0.0E+00,-42.71357E-03
+11.81200E-03,-2.51256E-03,-61.30653E-03
+11.81300E-03,+6.28141E-03,-40.20100E-03
+11.81400E-03,+12.56281E-03,-41.20603E-03
+11.81500E-03,+20.10050E-03,-42.71357E-03
+11.81600E-03,+20.10050E-03,-48.24121E-03
+11.81700E-03,+6.28141E-03,-42.71357E-03
+11.81800E-03,+20.10050E-03,-56.28141E-03
