x-axis,1,2
second,Volt,Volt
+5.40600E-03,,
+5.40700E-03,-40.20100E-03,-8.04020E-03
+5.40800E-03,-42.71357E-03,-24.12060E-03
+5.40900E-03,-26.38191E-03,-18.59296E-03
+5.41000E-03,-42.71357E-03,-8.04020E-03
+5.41100E-03,-26.38191E-03,-10.55276E-03
+5.41200E-03,-22.61307E-03,-14.57286E-03
+5.41300E-03,-26.38191E-03,-13.06533E-03
+5.41400E-03,-56.53266E-03,-16.08040E-03
+5.41500E-03,-40.20100E-03,-16.08040E-03
+5.41600E-03,-60.30151E-03,-8.04020E-03
+5.41700E-03,-52.76382E-03,-8.04020E-03
+5.41800E-03,-60.30151E-03,-9.04523E-03
+5.41900E-03,-60.30151E-03,+0.0E+00
+5.42000E-03,-40.20100E-03,+0.0E+00
+5.42100E-03,-46.48241E-03,+8.04020E-03
+5.42200E-03,-40.20100E-03,-6.53266E-03
+5.42300E-03,-46.48241E-03,+2.51256E-03
+5.42400E-03,-40.20100E-03,+0.0E+00
+5.42500E-03,-26.38191E-03,-8.04020E-03
+5.42600E-03,-22.61307E-03,-9.04523E-03
+5.42700E-03,-32.66332E-03,+0.0E+00
+5.42800E-03,-36.43216E-03,+0.0E+00
+5.42900E-03,-26.38191E-03,+2.51256E-03
+5.43000E-03,-36.43216E-03,+0.0E+00
+5.43100E-03,-40.20100E-03,-2.51256E-03
+5.43200E-03,-40.20100E-03,+0.0E+00
+5.43300E-03,-52.76382E-03,+2.51256E-03
+5.43400E-03,-62.81407E-03,+6.53266E-03
+5.43500E-03,-52.76382E-03,+10.55276E-03
+5.43600E-03,-40.20100E-03,+6.53266E-03
+5.43700E-03,-40.20100E-03,+0.0E+00
+5.43800E-03,-36.43216E-03,+1.00503E-03
+5.43900E-03,-32.66332E-03,+8.04020E-03
+5.44000E-03,-40.20100E-03,+6.53266E-03
+5.44100E-03,-40.20100E-03,+5.02513E-03
+5.44200E-03,-52.76382E-03,+6.53266E-03
+5.44300E-03,-40.20100E-03,+2.51256E-03
+5.44400E-03,-36.43216E-03,+6.53266E-03
+5.44500E-03,-40.20100E-03,-8.04020E-03
+5.44600E-03,-20.10050E-03,+5.02513E-03
+5.44700E-03,-32.66332E-03,-8.04020E-03
+5.44800E-03,-40.20100E-03,+0.0E+00
+5.44900E-03,-40.20100E-03,+5.02513E-03
+5.45000E-03,-22.61307E-03,+8.04020E-03
+5.45100E-03,-20.10050E-03,+0.0E+00
+5.45200E-03,-22.61307E-03,-1.00503E-03
+5.45300E-03,-12.56281E-03,+8.04020E-03
