x-axis,1,2
second,Volt,Volt
+25.662000E-03,,
+25.663000E-03,-8.040201E-03,-20.100502E-03
+25.664000E-03,-1.005025E-03,-20.100502E-03
+25.665000E-03,+0.0E+00,-8.040201E-03
+25.666000E-03,+6.532663E-03,-12.562814E-03
+25.667000E-03,-8.040201E-03,-16.080402E-03
+25.668000E-03,-8.040201E-03,-28.643216E-03
+25.669000E-03,-10.552764E-03,-24.120603E-03
+25.670000E-03,+0.0E+00,-12.060301E-03
+25.671000E-03,-16.080402E-03,-8.040201E-03
+25.672000E-03,-1.005025E-03,-16.080402E-03
+25.673000E-03,+8.040201E-03,-4.020100E-03
+25.674000E-03,+8.040201E-03,-12.060301E-03
+25.675000E-03,-8.040201E-03,-16.080402E-03
+25.676000E-03,-8.040201E-03,-32.160804E-03
+25.677000E-03,-5.025126E-03,-18.592965E-03
+25.678000E-03,+0.0E+00,-12.060301E-03
+25.679000E-03,-13.065326E-03,-13.316583E-03
+25.680000E-03,-17.085427E-03,-20.100502E-03
+25.681000E-03,-16.080402E-03,-12.060301E-03
+25.682000E-03,+0.0E+00,-8.542713E-03
+25.683000E-03,-16.080402E-03,+2.512563E-03
+25.684000E-03,-14.572864E-03,-8.040201E-03
+25.685000E-03,+10.552764E-03,-21.356784E-03
+25.686000E-03,+0.0E+00,-11.306533E-03
+25.687000E-03,-8.040201E-03,-14.572864E-03
+25.688000E-03,-8.040201E-03,-28.140703E-03
+25.689000E-03,-2.512563E-03,-18.592965E-03
+25.690000E-03,-14.572864E-03,-20.100502E-03
+25.691000E-03,-21.105527E-03,-21.356784E-03
+25.692000E-03,-6.532663E-03,-20.100502E-03
+25.693000E-03,-10.552764E-03,+0.0E+00
+25.694000E-03,-1.005025E-03,-4.020100E-03
+25.695000E-03,-2.512563E-03,-13.316583E-03
+25.696000E-03,+1.005025E-03,-16.080402E-03
+25.697000E-03,-5.025126E-03,-20.100502E-03
+25.698000E-03,-8.040201E-03,-16.080402E-03
+25.699000E-03,-13.065326E-03,-24.120603E-03
+25.700000E-03,-8.040201E-03,-16.080402E-03
+25.701000E-03,-16.080402E-03,-2.512563E-03
+25.702000E-03,-16.080402E-03,-4.522613E-03
+25.703000E-03,-10.552764E-03,-14.572864E-03
+25.704000E-03,-1.005025E-03,-11.306533E-03
+25.705000E-03,+5.025126E-03,-14.572864E-03
+25.706000E-03,-8.040201E-03,-8.040201E-03
+25.707000E-03,-13.065326E-03,-4.020100E-03
+25.708000E-03,+8.040201E-03,-8.040201E-03
+25.709000E-03,+0.0E+00,-1.256281E-03
