x-axis,1,2
second,Volt,Volt
+37.860000E-03,+15.326633E-03,-251.256E-06
+37.861000E-03,+4.020100E-03,-4.648241E-03
+37.862000E-03,+8.040201E-03,-4.271357E-03
+37.863000E-03,-1.256281E-03,-8.040201E-03
+37.864000E-03,-7.286432E-03,+2.010050E-03
+37.865000E-03,-5.276382E-03,-1.256281E-03
+37.866000E-03,-18.592965E-03,+4.271357E-03
+37.867000E-03,-16.080402E-03,-2.638191E-03
+37.868000E-03,-8.040201E-03,-2.261307E-03
+37.869000E-03,-8.040201E-03,+2.638191E-03
+37.870000E-03,-15.326633E-03,-4.020100E-03
+37.871000E-03,-10.552764E-03,-3.266332E-03
+37.872000E-03,-24.120603E-03,+5.653266E-03
+37.873000E-03,-17.336683E-03,+2.010050E-03
+37.874000E-03,-3.266332E-03,+12.311558E-03
+37.875000E-03,+4.020100E-03,+5.276382E-03
+37.876000E-03,-4.020100E-03,+251.256E-06
+37.877000E-03,+1.256281E-03,-6.658291E-03
+37.878000E-03,-7.286432E-03,-5.653266E-03
+37.879000E-03,-14.572864E-03,+8.040201E-03
+37.880000E-03,-16.582914E-03,-3.266332E-03
+37.881000E-03,+8.040201E-03,-3.266332E-03
+37.882000E-03,-4.020100E-03,-3.643216E-03
+37.883000E-03,-14.572864E-03,-16.708543E-03
+37.884000E-03,-24.120603E-03,-14.070352E-03
+37.885000E-03,-17.336683E-03,-7.286432E-03
+37.886000E-03,-20.603015E-03,-6.030151E-03
+37.887000E-03,-8.040201E-03,-16.080402E-03
+37.888000E-03,+3.266332E-03,-13.316583E-03
+37.889000E-03,-1.256281E-03,-8.668342E-03
+37.890000E-03,-7.286432E-03,-6.281407E-03
+37.891000E-03,-6.532663E-03,+628.141E-06
+37.892000E-03,-3.266332E-03,+3.643216E-03
+37.893000E-03,+2.512563E-03,-6.030151E-03
+37.894000E-03,+8.040201E-03,-6.281407E-03
+37.895000E-03,+4.020100E-03,-20.100502E-03
+37.896000E-03,-4.020100E-03,-20.351759E-03
+37.897000E-03,-12.060301E-03,-16.708543E-03
+37.898000E-03,-11.306533E-03,+5.276382E-03
+37.899000E-03,+0.0E+00,-8.668342E-03
+37.900000E-03,-5.778894E-03,-12.060301E-03
+37.901000E-03,-8.040201E-03,-2.638191E-03
+37.902000E-03,-12.060301E-03,-2.010050E-03
+37.903000E-03,+0.0E+00,-4.020100E-03
+37.904000E-03,+502.513E-06,-6.030151E-03
+37.905000E-03,-9.296482E-03,-14.698492E-03
+37.906000E-03,-8.542713E-03,-10.050251E-03
