x-axis,1,2
second,Volt,Volt
+19.780000E-03,,
+19.781000E-03,,
+19.782000E-03,-14.572864E-03,+502.513E-06
+19.783000E-03,+2.512563E-03,-10.552764E-03
+19.784000E-03,+8.040201E-03,-12.060301E-03
+19.785000E-03,+18.592965E-03,-8.040201E-03
+19.786000E-03,+0.0E+00,-15.326633E-03
+19.787000E-03,+0.0E+00,-10.552764E-03
+19.788000E-03,-1.005025E-03,-8.040201E-03
+19.789000E-03,+8.040201E-03,-12.060301E-03
+19.790000E-03,+16.080402E-03,-8.040201E-03
+19.791000E-03,+8.040201E-03,-8.040201E-03
+19.792000E-03,+8.040201E-03,-27.386934E-03
+19.793000E-03,+10.552764E-03,-26.633166E-03
+19.794000E-03,+9.045226E-03,-16.080402E-03
+19.795000E-03,-2.512563E-03,-16.080402E-03
+19.796000E-03,+24.120603E-03,-16.582914E-03
+19.797000E-03,+24.120603E-03,-14.572864E-03
+19.798000E-03,+16.080402E-03,-20.603015E-03
+19.799000E-03,+13.065326E-03,-41.457286E-03
+19.800000E-03,+9.045226E-03,-40.703517E-03
+19.801000E-03,+8.040201E-03,-20.100502E-03
+19.802000E-03,+8.040201E-03,-20.603015E-03
+19.803000E-03,+16.080402E-03,-20.100502E-03
+19.804000E-03,+14.572864E-03,-32.160804E-03
+19.805000E-03,+16.080402E-03,-40.201005E-03
+19.806000E-03,+16.080402E-03,-24.623115E-03
+19.807000E-03,+0.0E+00,-28.140703E-03
+19.808000E-03,+14.572864E-03,-40.201005E-03
+19.809000E-03,+18.592965E-03,-36.180904E-03
+19.810000E-03,+14.572864E-03,-25.376884E-03
+19.811000E-03,+18.592965E-03,-34.673366E-03
+19.812000E-03,+37.185929E-03,-32.160804E-03
+19.813000E-03,+21.105527E-03,-42.713567E-03
+19.814000E-03,+22.613065E-03,-44.221105E-03
+19.815000E-03,+24.120603E-03,-36.180904E-03
+19.816000E-03,+24.120603E-03,-28.643216E-03
+19.817000E-03,+16.080402E-03,-38.693467E-03
+19.818000E-03,+16.080402E-03,-48.241206E-03
+19.819000E-03,+13.065326E-03,-48.241206E-03
+19.820000E-03,+24.120603E-03,-40.201005E-03
+19.821000E-03,+8.040201E-03,-22.613065E-03
+19.822000E-03,+8.040201E-03,-24.120603E-03
+19.823000E-03,+5.025126E-03,-37.437186E-03
+19.824000E-03,+8.040201E-03,-28.643216E-03
+19.825000E-03,+10.552764E-03,-32.160804E-03
+19.826000E-03,+32.160804E-03,-27.386934E-03
+19.827000E-03,+18.592965E-03,-20.100502E-03
