x-axis,1,2
second,Volt,Volt
+1.76600E-03,-56.53266E-03,+30.65327E-03
+1.76700E-03,-40.20100E-03,+26.63317E-03
+1.76800E-03,-56.53266E-03,+8.04020E-03
+1.76900E-03,-52.76382E-03,+8.04020E-03
+1.77000E-03,-42.71357E-03,+17.08543E-03
+1.77100E-03,-60.30151E-03,+29.14573E-03
+1.77200E-03,-62.81407E-03,+24.12060E-03
+1.77300E-03,-52.76382E-03,+10.55276E-03
+1.77400E-03,-40.20100E-03,+1.00503E-03
+1.77500E-03,-46.48241E-03,+8.04020E-03
+1.77600E-03,-56.53266E-03,-1.00503E-03
+1.77700E-03,-40.20100E-03,+16.08040E-03
+1.77800E-03,-42.71357E-03,+9.04523E-03
+1.77900E-03,-40.20100E-03,+8.04020E-03
+1.78000E-03,-22.61307E-03,+16.08040E-03
+1.78100E-03,-40.20100E-03,+8.04020E-03
+1.78200E-03,-36.43216E-03,-13.06533E-03
+1.78300E-03,-40.20100E-03,-16.08040E-03
+1.78400E-03,-40.20100E-03,+0.0E+00
+1.78500E-03,-32.66332E-03,-2.51256E-03
+1.78600E-03,-16.33166E-03,-1.00503E-03
+1.78700E-03,-12.56281E-03,-8.04020E-03
+1.78800E-03,-20.10050E-03,+1.00503E-03
+1.78900E-03,-20.10050E-03,-5.02513E-03
+1.79000E-03,-36.43216E-03,-9.04523E-03
+1.79100E-03,-20.10050E-03,-29.14573E-03
+1.79200E-03,-16.33166E-03,-24.12060E-03
+1.79300E-03,+12.56281E-03,-16.08040E-03
+1.79400E-03,+16.33166E-03,-32.16080E-03
+1.79500E-03,-6.28141E-03,-18.59296E-03
+1.79600E-03,+0.0E+00,-24.12060E-03
+1.79700E-03,+0.0E+00,-32.16080E-03
+1.79800E-03,+0.0E+00,-32.16080E-03
+1.79900E-03,+0.0E+00,-48.24121E-03
+1.80000E-03,+16.33166E-03,-46.73367E-03
+1.80100E-03,-12.56281E-03,-45.22613E-03
+1.80200E-03,-2.51256E-03,-32.16080E-03
+1.80300E-03,+0.0E+00,-45.22613E-03
+1.80400E-03,+0.0E+00,-57.28643E-03
+1.80500E-03,+6.28141E-03,-48.24121E-03
+1.80600E-03,+20.10050E-03,-40.20100E-03
+1.80700E-03,+12.56281E-03,-48.24121E-03
+1.80800E-03,+0.0E+00,-56.28141E-03
+1.80900E-03,+12.56281E-03,-53.26633E-03
+1.81000E-03,+16.33166E-03,-49.24623E-03
+1.81100E-03,+6.28141E-03,-26.63317E-03
+1.81200E-03,+0.0E+00,-30.65327E-03
