x-axis,1,2
second,Volt,Volt
+15.780000E-03,,
+15.781000E-03,,
+15.782000E-03,-20.100502E-03,+8.040201E-03
+15.783000E-03,-40.201005E-03,+8.040201E-03
+15.784000E-03,-40.201005E-03,-5.025126E-03
+15.785000E-03,-26.381909E-03,-2.512563E-03
+15.786000E-03,-60.301507E-03,-1.005025E-03
+15.787000E-03,-20.100502E-03,+0.0E+00
+15.788000E-03,-40.201005E-03,-6.532663E-03
+15.789000E-03,-32.663316E-03,+0.0E+00
+15.790000E-03,-40.201005E-03,-14.572864E-03
+15.791000E-03,-40.201005E-03,-5.025126E-03
+15.792000E-03,-20.100502E-03,-17.085427E-03
+15.793000E-03,-20.100502E-03,-5.025126E-03
+15.794000E-03,-2.512563E-03,-22.613065E-03
+15.795000E-03,-12.562814E-03,-24.120603E-03
+15.796000E-03,-16.331658E-03,-30.653266E-03
+15.797000E-03,-26.381909E-03,-26.633166E-03
+15.798000E-03,-16.331658E-03,-24.120603E-03
+15.799000E-03,-26.381909E-03,-32.160804E-03
+15.800000E-03,-20.100502E-03,-16.080402E-03
+15.801000E-03,-12.562814E-03,-26.633166E-03
+15.802000E-03,-20.100502E-03,-32.160804E-03
+15.803000E-03,-20.100502E-03,-32.160804E-03
+15.804000E-03,-16.331658E-03,-32.160804E-03
+15.805000E-03,-32.663316E-03,-48.241206E-03
+15.806000E-03,-20.100502E-03,-33.165829E-03
+15.807000E-03,-12.562814E-03,-34.673366E-03
+15.808000E-03,-6.281407E-03,-18.592965E-03
+15.809000E-03,-6.281407E-03,-34.673366E-03
+15.810000E-03,+0.0E+00,-40.201005E-03
+15.811000E-03,+0.0E+00,-32.160804E-03
+15.812000E-03,+0.0E+00,-33.165829E-03
+15.813000E-03,+12.562814E-03,-26.633166E-03
+15.814000E-03,-2.512563E-03,-40.201005E-03
+15.815000E-03,-12.562814E-03,-45.226130E-03
+15.816000E-03,+0.0E+00,-41.206030E-03
+15.817000E-03,-20.100502E-03,-37.185929E-03
+15.818000E-03,-20.100502E-03,-33.165829E-03
+15.819000E-03,+12.562814E-03,-32.160804E-03
+15.820000E-03,-2.512563E-03,-34.673366E-03
+15.821000E-03,-32.663316E-03,-40.201005E-03
+15.822000E-03,-22.613065E-03,-40.201005E-03
+15.823000E-03,+0.0E+00,-40.201005E-03
+15.824000E-03,-2.512563E-03,-53.266331E-03
+15.825000E-03,-20.100502E-03,-48.241206E-03
+15.826000E-03,-20.100502E-03,-46.733668E-03
+15.827000E-03,+12.562814E-03,-40.201005E-03
