x-axis,1,2
second,Volt,Volt
+17.828000E-03,,
+17.829000E-03,+16.080402E-03,-25.376884E-03
+17.830000E-03,+22.613065E-03,-32.160804E-03
+17.831000E-03,+16.080402E-03,-26.633166E-03
+17.832000E-03,+22.613065E-03,-32.160804E-03
+17.833000E-03,+10.552764E-03,-34.673366E-03
+17.834000E-03,+16.080402E-03,-28.140703E-03
+17.835000E-03,+16.080402E-03,-17.336683E-03
+17.836000E-03,+14.572864E-03,-19.346733E-03
+17.837000E-03,+24.120603E-03,-32.160804E-03
+17.838000E-03,+24.120603E-03,-28.140703E-03
+17.839000E-03,+26.633166E-03,-21.356784E-03
+17.840000E-03,+24.120603E-03,-20.603015E-03
+17.841000E-03,+24.120603E-03,-24.120603E-03
+17.842000E-03,+2.512563E-03,-31.407035E-03
+17.843000E-03,+16.080402E-03,-30.653266E-03
+17.844000E-03,+9.045226E-03,-8.542713E-03
+17.845000E-03,+8.040201E-03,-9.296482E-03
+17.846000E-03,+8.040201E-03,-12.562814E-03
+17.847000E-03,-13.065326E-03,-12.060301E-03
+17.848000E-03,-8.040201E-03,-11.306533E-03
+17.849000E-03,+8.040201E-03,-9.296482E-03
+17.850000E-03,+0.0E+00,-4.020100E-03
+17.851000E-03,-8.040201E-03,-12.060301E-03
+17.852000E-03,-4.020100E-03,-16.080402E-03
+17.853000E-03,-21.105527E-03,-10.552764E-03
+17.854000E-03,-21.105527E-03,-8.040201E-03
+17.855000E-03,-16.080402E-03,-2.512563E-03
+17.856000E-03,-16.080402E-03,+11.306533E-03
+17.857000E-03,-16.080402E-03,-4.020100E-03
+17.858000E-03,-8.040201E-03,-4.522613E-03
+17.859000E-03,-18.592965E-03,+0.0E+00
+17.860000E-03,-25.125628E-03,+4.522613E-03
+17.861000E-03,-32.160804E-03,+5.276382E-03
+17.862000E-03,-24.120603E-03,+0.0E+00
+17.863000E-03,-26.633166E-03,+0.0E+00
+17.864000E-03,-40.201005E-03,+0.0E+00
+17.865000E-03,-24.120603E-03,+1.256281E-03
+17.866000E-03,-41.206030E-03,+12.562814E-03
+17.867000E-03,-37.185929E-03,+13.316583E-03
+17.868000E-03,-41.206030E-03,+4.522613E-03
+17.869000E-03,-32.160804E-03,+14.572864E-03
+17.870000E-03,-46.733668E-03,+24.120603E-03
+17.871000E-03,-40.201005E-03,+22.613065E-03
+17.872000E-03,-49.246231E-03,+13.316583E-03
+17.873000E-03,-58.793969E-03,+12.060301E-03
+17.874000E-03,-70.854271E-03,+28.140703E-03
+17.875000E-03,-56.281406E-03,+36.180904E-03
